0,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
MESO.TCGA.LK.A4O5.01,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train
MESO.TCGA.3H.AB3M.01,train,train,train,train,validation,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,train,train,train,train,validation,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train
MESO.TCGA.SC.A6LQ.01,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train
TGCT.TCGA.2G.AAGF.01,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation
TGCT.TCGA.2G.AAL7.01,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train
TGCT.TCGA.2G.AAGJ.01,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train
TGCT.TCGA.2G.AAH0.01,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train
TGCT.TCGA.2G.AAGT.01,validation,train,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train
TGCT.TCGA.2G.AAGO.01,validation,train,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train
TGCT.TCGA.2G.AAGC.01,validation,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,validation
TGCT.TCGA.2G.AAKM.01,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train
TGCT.TCGA.2G.AAKH.01,validation,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train
TGCT.TCGA.XE.AAOD.01,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train
TGCT.TCGA.XE.AANV.01,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train
TGCT.TCGA.ZM.AA06.01,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train
TGCT.TCGA.2G.AAFZ.01,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train
TGCT.TCGA.XE.AAOJ.01,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,train,validation,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train
TGCT.TCGA.2X.A9D5.01,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train
TGCT.TCGA.S6.A8JY.01,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,train
TGCT.TCGA.2G.AAFN.01,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train
TGCT.TCGA.4K.AA1G.01,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train
TGCT.TCGA.2G.AAKL.01,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,train,validation,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train
TGCT.TCGA.ZM.AA05.01,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,train,validation
TGCT.TCGA.2G.AAGK.01,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train
TGCT.TCGA.2G.AAFO.01,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train
TGCT.TCGA.2G.AAHC.01,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train
TGCT.TCGA.2G.AAGE.01,train,train,validation,train,train,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
TGCT.TCGA.2G.AAGG.01,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train
TGCT.TCGA.4K.AAAL.01,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train
TGCT.TCGA.2G.AAGA.01,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train
TGCT.TCGA.2G.AAH4.01,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,validation,train,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,validation,train,train
TGCT.TCGA.2G.AAFY.01,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train
TGCT.TCGA.2G.AAGN.01,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,train,validation,train,validation,train,train,train,train,train,train,train,train,validation,train,train,train,train,validation,validation,train,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation
TGCT.TCGA.2G.AAGS.01,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train
TGCT.TCGA.2G.AAFL.01,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train
TGCT.TCGA.2G.AAFG.01,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation
TGCT.TCGA.2G.AAG8.01,train,train,train,validation,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train
TGCT.TCGA.2G.AAG9.01,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation
TGCT.TCGA.2G.AAG5.01,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train
TGCT.TCGA.2G.AAKG.01,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train
TGCT.TCGA.2G.AAF8.01,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,validation,train,train,train
TGCT.TCGA.2G.AAHA.01,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation
TGCT.TCGA.2G.AAF6.01,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train
TGCT.TCGA.2G.AAFM.01,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,validation,train,train,train,train
TGCT.TCGA.2G.AAGV.01,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train
TGCT.TCGA.2G.AAH8.01,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation
TGCT.TCGA.2G.AAKD.01,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train
TGCT.TCGA.2G.AAFH.01,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train
TGCT.TCGA.2G.AAG0.01,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train
TGCT.TCGA.2G.AAGP.01,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train
TGCT.TCGA.2G.AAFE.01,train,train,train,train,validation,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train
TGCT.TCGA.2G.AAGZ.01,train,train,train,train,validation,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train
UCEC.TCGA.BG.A0VZ.01,validation,train,train,train,train,train,train,train,train,validation,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train
UCEC.TCGA.AJ.A2QL.01,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,validation,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,train,validation
UCEC.TCGA.QF.A5YT.01,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,validation,train,train,train,validation,train,train,train,validation,train,train,train,train,validation,train,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train
UCEC.TCGA.QS.A5YQ.01,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,validation,train,train,train,train,train,train,train,validation,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,validation,train,train,train,train
UCEC.TCGA.AJ.A3QS.01,train,train,train,train,validation,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,train,train,train,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,validation,train,train,validation,train,train,train,train,train,train,validation,train,validation,train,train,train,train,validation,train,train,train,validation,train,train,train,train,train,train,train,train,validation,validation,train,train,train,train,train,train,train,validation,train,train,train,validation,train,train
